danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,primary_artist,listener
0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,audio_features,3F1P0QzdXtBz0MXy7KIO5w,spotify:track:3F1P0QzdXtBz0MXy7KIO5w,https://api.spotify.com/v1/tracks/3F1P0QzdXtBz0MXy7KIO5w,https://api.spotify.com/v1/audio-analysis/3F1P0QzdXtBz0MXy7KIO5w,156911,4,Fever,Dua Lipa,Lewis
0.703,0.442,0,-10.383,1,0.0823,0.594,2.39e-5,0.276,0.381,115.932,audio_features,2jX5c5RFp0A9E1GDsvGxIa,spotify:track:2jX5c5RFp0A9E1GDsvGxIa,https://api.spotify.com/v1/tracks/2jX5c5RFp0A9E1GDsvGxIa,https://api.spotify.com/v1/audio-analysis/2jX5c5RFp0A9E1GDsvGxIa,189480,4,Balance ton quoi,Angèle,Lewis
0.74,0.567,0,-8.025,1,0.036,0.104,0,0.237,0.497,107.998,audio_features,4sOjKbpa7RLZVRNxcO26eb,spotify:track:4sOjKbpa7RLZVRNxcO26eb,https://api.spotify.com/v1/tracks/4sOjKbpa7RLZVRNxcO26eb,https://api.spotify.com/v1/audio-analysis/4sOjKbpa7RLZVRNxcO26eb,228211,4,Bruxelles je t’aime,Angèle,Lewis
0.641,0.346,0,-9.508,1,0.036,0.913,3.99e-5,0.104,0.187,122.101,audio_features,1RPsOAaHaRu8JlVdeaciuL,spotify:track:1RPsOAaHaRu8JlVdeaciuL,https://api.spotify.com/v1/tracks/1RPsOAaHaRu8JlVdeaciuL,https://api.spotify.com/v1/audio-analysis/1RPsOAaHaRu8JlVdeaciuL,265187,4,If You Lie Down With Me,Lana Del Rey,Lewis
0.783,0.874,11,-1.134,0,0.223,0.15,1.54e-6,0.187,0.671,141.339,audio_features,7J8V76XTLhJXAm8hwCQKXG,spotify:track:7J8V76XTLhJXAm8hwCQKXG,https://api.spotify.com/v1/tracks/7J8V76XTLhJXAm8hwCQKXG,https://api.spotify.com/v1/audio-analysis/7J8V76XTLhJXAm8hwCQKXG,224358,4,REBOUND!,JPEGMAFIA,Lewis
0.694,0.923,2,-1.077,0,0.0793,0.153,0,0.0582,0.676,119.097,audio_features,3DS5qjkZLta7vu6U1nLj35,spotify:track:3DS5qjkZLta7vu6U1nLj35,https://api.spotify.com/v1/tracks/3DS5qjkZLta7vu6U1nLj35,https://api.spotify.com/v1/audio-analysis/3DS5qjkZLta7vu6U1nLj35,120986,4,DIRTY!,JPEGMAFIA,Lewis
0.447,0.165,10,-9.275,1,0.0342,0.888,1.4e-6,0.177,0.122,101.758,audio_features,3qydJy5jc1UslvHkm3Hrve,spotify:track:3qydJy5jc1UslvHkm3Hrve,https://api.spotify.com/v1/tracks/3qydJy5jc1UslvHkm3Hrve,https://api.spotify.com/v1/audio-analysis/3qydJy5jc1UslvHkm3Hrve,259893,4,Nectar Of The Gods,Lana Del Rey,Lewis
0.547,0.205,7,-10.021,0,0.0277,0.873,0.0502,0.113,0.222,105.745,audio_features,7fvTXmlzhOUE7WUD6aJC4N,spotify:track:7fvTXmlzhOUE7WUD6aJC4N,https://api.spotify.com/v1/tracks/7fvTXmlzhOUE7WUD6aJC4N,https://api.spotify.com/v1/audio-analysis/7fvTXmlzhOUE7WUD6aJC4N,287840,3,Wildflower Wildfire,Lana Del Rey,Lewis
0.483,0.475,3,-8.442,1,0.0291,0.674,0.00167,0.115,0.237,73.862,audio_features,4y9vLiQ9mQb6XNEtc4K6ou,spotify:track:4y9vLiQ9mQb6XNEtc4K6ou,https://api.spotify.com/v1/tracks/4y9vLiQ9mQb6XNEtc4K6ou,https://api.spotify.com/v1/audio-analysis/4y9vLiQ9mQb6XNEtc4K6ou,259467,4,Thunder,Lana Del Rey,Lewis
0.602,0.59,0,-6.346,0,0.0279,0.318,1.66e-4,0.104,0.381,130.08,audio_features,7iqQz931tn59mK6IZ3knRx,spotify:track:7iqQz931tn59mK6IZ3knRx,https://api.spotify.com/v1/tracks/7iqQz931tn59mK6IZ3knRx,https://api.spotify.com/v1/audio-analysis/7iqQz931tn59mK6IZ3knRx,274293,4,Dealer,Lana Del Rey,Lewis
0.513,0.21,10,-10.472,1,0.0301,0.922,0,0.123,0.14,88.021,audio_features,5yrAkKml7mtzmPPbjB2qTC,spotify:track:5yrAkKml7mtzmPPbjB2qTC,https://api.spotify.com/v1/tracks/5yrAkKml7mtzmPPbjB2qTC,https://api.spotify.com/v1/audio-analysis/5yrAkKml7mtzmPPbjB2qTC,255040,4,Violets for Roses,Lana Del Rey,Lewis
0.424,0.318,2,-9.915,0,0.0427,0.824,5.42e-4,0.114,0.102,119.396,audio_features,4brdb8L2Cy3e9AN8IfV9l8,spotify:track:4brdb8L2Cy3e9AN8IfV9l8,https://api.spotify.com/v1/tracks/4brdb8L2Cy3e9AN8IfV9l8,https://api.spotify.com/v1/audio-analysis/4brdb8L2Cy3e9AN8IfV9l8,303228,3,Text Book,Lana Del Rey,Lewis
0.542,0.659,8,-7.289,1,0.0389,0.00279,0,0.105,0.109,120.122,audio_features,2gpWyfu7eZ01zzncHpxOtA,spotify:track:2gpWyfu7eZ01zzncHpxOtA,https://api.spotify.com/v1/tracks/2gpWyfu7eZ01zzncHpxOtA,https://api.spotify.com/v1/audio-analysis/2gpWyfu7eZ01zzncHpxOtA,234000,4,Moth To A Flame (with The Weeknd),Swedish House Mafia,Lewis
0.832,0.656,4,-7.492,0,0.375,0.316,2.13e-6,0.108,0.562,100.032,audio_features,5bBzkJE9BqYTL27webAUCw,spotify:track:5bBzkJE9BqYTL27webAUCw,https://api.spotify.com/v1/tracks/5bBzkJE9BqYTL27webAUCw,https://api.spotify.com/v1/audio-analysis/5bBzkJE9BqYTL27webAUCw,175878,4,Rocc Climbing (feat. Lil Yachty),Remble,Lewis
0.836,0.74,9,-4.77,0,0.057,0.0622,0.0034,0.121,0.445,101.986,audio_features,0yiJNNm39cp1T7RnXOMVLX,spotify:track:0yiJNNm39cp1T7RnXOMVLX,https://api.spotify.com/v1/tracks/0yiJNNm39cp1T7RnXOMVLX,https://api.spotify.com/v1/audio-analysis/0yiJNNm39cp1T7RnXOMVLX,177920,4,Ferris Wheel,Sylvan Esso,Lewis
0.448,0.338,10,-10.373,1,0.0296,0.871,0,0.117,0.351,149.552,audio_features,1WCjhRs2WBgyeGaybCX2Po,spotify:track:1WCjhRs2WBgyeGaybCX2Po,https://api.spotify.com/v1/tracks/1WCjhRs2WBgyeGaybCX2Po,https://api.spotify.com/v1/audio-analysis/1WCjhRs2WBgyeGaybCX2Po,236350,4,Graceland Too,Phoebe Bridgers,Lewis
0.416,0.366,2,-10.861,1,0.0317,0.0716,0.0076,0.113,0.128,156.032,audio_features,76yM6xAA9tjUyxSp5Z8uYE,spotify:track:76yM6xAA9tjUyxSp5Z8uYE,https://api.spotify.com/v1/tracks/76yM6xAA9tjUyxSp5Z8uYE,https://api.spotify.com/v1/audio-analysis/76yM6xAA9tjUyxSp5Z8uYE,172505,4,Full Moon In Gemini,Vagabon,Lewis
0.629,0.53,8,-5.193,0,0.0487,0.053900000000000003,0.0533,0.104,0.485,91.164,audio_features,7ps0QtTZn8mGJJlyRg17e7,spotify:track:7ps0QtTZn8mGJJlyRg17e7,https://api.spotify.com/v1/tracks/7ps0QtTZn8mGJJlyRg17e7,https://api.spotify.com/v1/audio-analysis/7ps0QtTZn8mGJJlyRg17e7,186670,4,Woo! - Porches Remix,Remi Wolf,Lewis
0.461,0.147,4,-14.022,1,0.033,0.918,6.38e-4,0.0846,0.267,78.809,audio_features,2CK9xYMVdmJMPKZyArVbt4,spotify:track:2CK9xYMVdmJMPKZyArVbt4,https://api.spotify.com/v1/tracks/2CK9xYMVdmJMPKZyArVbt4,https://api.spotify.com/v1/audio-analysis/2CK9xYMVdmJMPKZyArVbt4,193800,1,To the Mountains,Lizzy McAlpine,Lewis
0.51,0.622,2,-5.727,1,0.0242,0.0108,4.11e-6,0.127,0.424,99.934,audio_features,0DRvClQbN9znQ295sx76VC,spotify:track:0DRvClQbN9znQ295sx76VC,https://api.spotify.com/v1/tracks/0DRvClQbN9znQ295sx76VC,https://api.spotify.com/v1/audio-analysis/0DRvClQbN9znQ295sx76VC,196027,4,Dreams Tonite,Alvvays,Lewis
0.871,0.519,2,-6.549,1,0.258,0.313,8.14e-6,0.0869,0.532,140.013,audio_features,2oUwMN5VfdGX10XeQJLBBi,spotify:track:2oUwMN5VfdGX10XeQJLBBi,https://api.spotify.com/v1/tracks/2oUwMN5VfdGX10XeQJLBBi,https://api.spotify.com/v1/audio-analysis/2oUwMN5VfdGX10XeQJLBBi,251733,4,Clash (feat. Stormzy),Dave,Lewis
0.675,0.351,0,-11.097,1,0.0534,0.614,7.43e-6,0.189,0.431,98.031,audio_features,5LJvcwcCmqJn0iaK2jbmkz,spotify:track:5LJvcwcCmqJn0iaK2jbmkz,https://api.spotify.com/v1/tracks/5LJvcwcCmqJn0iaK2jbmkz,https://api.spotify.com/v1/audio-analysis/5LJvcwcCmqJn0iaK2jbmkz,170200,4,Easy,Chelsea Cutler,Lewis
0.381,0.528,5,-6.997,1,0.0449,0.102,0,0.269,0.256,97.207,audio_features,5aqUqSq0SqGBAqEn27PEzc,spotify:track:5aqUqSq0SqGBAqEn27PEzc,https://api.spotify.com/v1/tracks/5aqUqSq0SqGBAqEn27PEzc,https://api.spotify.com/v1/audio-analysis/5aqUqSq0SqGBAqEn27PEzc,358622,4,Pure Souls,Kanye West,Lewis
0.714,0.417,2,-11.085,0,0.0426,0.209,0,0.105,0.213,144.064,audio_features,4OfnDoi5VOPsXtwnofq6aL,spotify:track:4OfnDoi5VOPsXtwnofq6aL,https://api.spotify.com/v1/tracks/4OfnDoi5VOPsXtwnofq6aL,https://api.spotify.com/v1/audio-analysis/4OfnDoi5VOPsXtwnofq6aL,104219,3,Tell The Vision,Kanye West,Lewis
0.477,0.713,1,-6.805,1,0.126,0.0984,0.00844,0.0879,0.113,106.137,audio_features,1LwdWIbfuqlOo8vlHxkyna,spotify:track:1LwdWIbfuqlOo8vlHxkyna,https://api.spotify.com/v1/tracks/1LwdWIbfuqlOo8vlHxkyna,https://api.spotify.com/v1/audio-analysis/1LwdWIbfuqlOo8vlHxkyna,538537,5,Jesus Lord,Kanye West,Lewis
0.735,0.637,6,-9.717,1,0.0869,0.0287,0.0491,0.402,0.834,160.997,audio_features,3hbUwKl4G1I9s2HOSMUFLT,spotify:track:3hbUwKl4G1I9s2HOSMUFLT,https://api.spotify.com/v1/tracks/3hbUwKl4G1I9s2HOSMUFLT,https://api.spotify.com/v1/audio-analysis/3hbUwKl4G1I9s2HOSMUFLT,122648,4,Wig Split,Pouya,Lewis
0.739,0.74,5,-5.86,0,0.333,0.0045,0,0.161,0.488,75.575,audio_features,4yNoUQkYf1QF8iYlEzNynH,spotify:track:4yNoUQkYf1QF8iYlEzNynH,https://api.spotify.com/v1/tracks/4yNoUQkYf1QF8iYlEzNynH,https://api.spotify.com/v1/audio-analysis/4yNoUQkYf1QF8iYlEzNynH,279853,4,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,Lewis
0.645,0.435,6,-9.872,1,0.05,0.9,0.0141,0.0943,0.212,143.984,audio_features,5LriwAnVbywAjj9oGi1Dno,spotify:track:5LriwAnVbywAjj9oGi1Dno,https://api.spotify.com/v1/tracks/5LriwAnVbywAjj9oGi1Dno,https://api.spotify.com/v1/audio-analysis/5LriwAnVbywAjj9oGi1Dno,199639,4,Life Is Not The Same,James Blake,Lewis
0.547,0.189,4,-13.143,0,0.0374,0.913,0.00553,0.108,0.141,75.924,audio_features,40FsuBI6VgWa0ouG9KcB0c,spotify:track:40FsuBI6VgWa0ouG9KcB0c,https://api.spotify.com/v1/tracks/40FsuBI6VgWa0ouG9KcB0c,https://api.spotify.com/v1/audio-analysis/40FsuBI6VgWa0ouG9KcB0c,201712,4,Friends That Break Your Heart,James Blake,Lewis
0.69,0.609,6,-8.701,1,0.038,0.616,0.00733,0.284,0.313,133.154,audio_features,0Q5x5NQ2ub5SRd0YsaZWdL,spotify:track:0Q5x5NQ2ub5SRd0YsaZWdL,https://api.spotify.com/v1/tracks/0Q5x5NQ2ub5SRd0YsaZWdL,https://api.spotify.com/v1/audio-analysis/0Q5x5NQ2ub5SRd0YsaZWdL,153238,4,Foot Forward,James Blake,Lewis
0.651,0.346,0,-12.81,1,0.0409,0.738,0.469,0.0796,0.491,119.964,audio_features,5YzCE6dSJC23yNCUyAHXsG,spotify:track:5YzCE6dSJC23yNCUyAHXsG,https://api.spotify.com/v1/tracks/5YzCE6dSJC23yNCUyAHXsG,https://api.spotify.com/v1/audio-analysis/5YzCE6dSJC23yNCUyAHXsG,195144,4,I'm So Blessed You're Mine,James Blake,Lewis
0.808,0.639,1,-7.266,0,0.279,0.0802,0,0.15,0.395,118,audio_features,4eNOLmx8r2IJAVKvBBL1jv,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/tracks/4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/audio-analysis/4eNOLmx8r2IJAVKvBBL1jv,144349,4,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,Lewis
0.74,0.498,10,-9.141,1,0.167,0.677,4.35e-5,0.102,0.192,100.024,audio_features,4IX1G5Ibs3aWyiSLUO7OPt,spotify:track:4IX1G5Ibs3aWyiSLUO7OPt,https://api.spotify.com/v1/tracks/4IX1G5Ibs3aWyiSLUO7OPt,https://api.spotify.com/v1/audio-analysis/4IX1G5Ibs3aWyiSLUO7OPt,236378,4,Frozen (feat. JID & SwaVay),James Blake,Lewis
0.653,0.496,10,-7.262,0,0.0868,0.625,0.274,0.151,0.102,86.013,audio_features,2pSsHnjAgEPjHmet7ChlHQ,spotify:track:2pSsHnjAgEPjHmet7ChlHQ,https://api.spotify.com/v1/tracks/2pSsHnjAgEPjHmet7ChlHQ,https://api.spotify.com/v1/audio-analysis/2pSsHnjAgEPjHmet7ChlHQ,195905,4,Coming Back (feat. SZA),James Blake,Lewis
0.515,0.298,4,-11.499,1,0.0311,0.718,9.17e-6,0.365,0.462,116.761,audio_features,30y5OpD8TPAru2wsyZDD4S,spotify:track:30y5OpD8TPAru2wsyZDD4S,https://api.spotify.com/v1/tracks/30y5OpD8TPAru2wsyZDD4S,https://api.spotify.com/v1/audio-analysis/30y5OpD8TPAru2wsyZDD4S,400566,4,That Funny Feeling,Phoebe Bridgers,Lewis
0.778,0.934,9,-3.488,1,0.321,0.184,0,0.123,0.803,98.97,audio_features,1IeCWMwZs4rCmwPOjZYWN7,spotify:track:1IeCWMwZs4rCmwPOjZYWN7,https://api.spotify.com/v1/tracks/1IeCWMwZs4rCmwPOjZYWN7,https://api.spotify.com/v1/audio-analysis/1IeCWMwZs4rCmwPOjZYWN7,183333,4,Poke It Out (feat. J. Cole),Wale,Lewis
0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,audio_features,0Fs9cdPDhptWEDJmiCbkEW,spotify:track:0Fs9cdPDhptWEDJmiCbkEW,https://api.spotify.com/v1/tracks/0Fs9cdPDhptWEDJmiCbkEW,https://api.spotify.com/v1/audio-analysis/0Fs9cdPDhptWEDJmiCbkEW,296520,4,She Knows (feat. Amber Coffman & Cults),J. Cole,Lewis
0.509,0.331,4,-14.083,1,0.0267,0.272,0.136,0.114,0.0957,96.848,audio_features,3GhsBdS9ulPK3KCdwHRPhG,spotify:track:3GhsBdS9ulPK3KCdwHRPhG,https://api.spotify.com/v1/tracks/3GhsBdS9ulPK3KCdwHRPhG,https://api.spotify.com/v1/audio-analysis/3GhsBdS9ulPK3KCdwHRPhG,286293,4,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,Lewis
0.668,0.081,0,-17.282,1,0.0366,0.983,0.42,0.114,0.0925,114.358,audio_features,7oRNU7Tmek0nm2lqyDojoG,spotify:track:7oRNU7Tmek0nm2lqyDojoG,https://api.spotify.com/v1/tracks/7oRNU7Tmek0nm2lqyDojoG,https://api.spotify.com/v1/audio-analysis/7oRNU7Tmek0nm2lqyDojoG,160093,3,Beach Baby,Bon Iver,Lewis
0.762,0.503,9,-9.397,0,0.0308,0.777,0.17,0.115,0.558,96.999,audio_features,7vptmeNwSEVkcwDdqk7UQO,spotify:track:7vptmeNwSEVkcwDdqk7UQO,https://api.spotify.com/v1/tracks/7vptmeNwSEVkcwDdqk7UQO,https://api.spotify.com/v1/audio-analysis/7vptmeNwSEVkcwDdqk7UQO,218211,4,Lauren,Men I Trust,Lewis
0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,audio_features,01TyFEZu6mHbffsVfxgrFn,spotify:track:01TyFEZu6mHbffsVfxgrFn,https://api.spotify.com/v1/tracks/01TyFEZu6mHbffsVfxgrFn,https://api.spotify.com/v1/audio-analysis/01TyFEZu6mHbffsVfxgrFn,215111,4,Show Me How,Men I Trust,Lewis
0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-5,0.0789,0.378,172.006,audio_features,5oO3drDxtziYU2H1X23ZIp,spotify:track:5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/audio-analysis/5oO3drDxtziYU2H1X23ZIp,224000,3,Love On The Brain,Rihanna,Lewis
0.463,0.704,1,-7.895,1,0.396,0.315,0,0.188,0.836,147.678,audio_features,10RJKj63vLhQe10ZZWsbaf,spotify:track:10RJKj63vLhQe10ZZWsbaf,https://api.spotify.com/v1/tracks/10RJKj63vLhQe10ZZWsbaf,https://api.spotify.com/v1/audio-analysis/10RJKj63vLhQe10ZZWsbaf,175201,4,Margiela Split Toes (feat. Mach-Hommy),Westside Gunn,Lewis
0.42,0.701,1,-7.582,0,0.339,0.832,0,0.103,0.671,79.716,audio_features,5MvCurNMpM3WCCSs40cd37,spotify:track:5MvCurNMpM3WCCSs40cd37,https://api.spotify.com/v1/tracks/5MvCurNMpM3WCCSs40cd37,https://api.spotify.com/v1/audio-analysis/5MvCurNMpM3WCCSs40cd37,349040,4,,,Lewis
0.62,0.73,1,-5.828,1,0.373,0.476,6.73e-5,0.185,0.664,201.995,audio_features,0SURN4evITLIdL9sGPMMpk,spotify:track:0SURN4evITLIdL9sGPMMpk,https://api.spotify.com/v1/tracks/0SURN4evITLIdL9sGPMMpk,https://api.spotify.com/v1/audio-analysis/0SURN4evITLIdL9sGPMMpk,213133,4,Cop That Shit (feat. Missy Elliott),Timbaland,Lewis
0.852,0.389,1,-13.112,1,0.0997,0.596,4.01e-4,0.112,0.584,139.953,audio_features,0zfsHae5pzUPpEuXjtEqbC,spotify:track:0zfsHae5pzUPpEuXjtEqbC,https://api.spotify.com/v1/tracks/0zfsHae5pzUPpEuXjtEqbC,https://api.spotify.com/v1/audio-analysis/0zfsHae5pzUPpEuXjtEqbC,150878,4,SUNDOWN TOWN,Vince Staples,Lewis
0.544,0.446,4,-11.074,0,0.426,0.391,0,0.157,0.478,135.11,audio_features,4hWAIH8ZIjcA2cEhGjr7jc,spotify:track:4hWAIH8ZIjcA2cEhGjr7jc,https://api.spotify.com/v1/tracks/4hWAIH8ZIjcA2cEhGjr7jc,https://api.spotify.com/v1/audio-analysis/4hWAIH8ZIjcA2cEhGjr7jc,139050,4,LAW OF AVERAGES,Vince Staples,Lewis
0.615,0.6,10,-5.62,1,0.27,0.107,1.61e-6,0.283,0.0661,130.027,audio_features,15hJmqqEtASVXl6sM7i4UF,spotify:track:15hJmqqEtASVXl6sM7i4UF,https://api.spotify.com/v1/tracks/15hJmqqEtASVXl6sM7i4UF,https://api.spotify.com/v1/audio-analysis/15hJmqqEtASVXl6sM7i4UF,270671,4,trademark usa,Baby Keem,Lewis
0.5,0.515,7,-8.283,1,0.31,0.442,1.8e-4,0.0681,0.566,85.173,audio_features,2ns1kl3c5NMvGCt2xVMNlI,spotify:track:2ns1kl3c5NMvGCt2xVMNlI,https://api.spotify.com/v1/tracks/2ns1kl3c5NMvGCt2xVMNlI,https://api.spotify.com/v1/audio-analysis/2ns1kl3c5NMvGCt2xVMNlI,200968,4,Score (feat. SZA & 6LACK),Isaiah Rashad,Lewis
0.866,0.64,6,-6.195,0,0.413,6.97e-4,1.14e-4,0.702,0.636,142.04,audio_features,3Dah4SWoWwekrG4GShaHVP,spotify:track:3Dah4SWoWwekrG4GShaHVP,https://api.spotify.com/v1/tracks/3Dah4SWoWwekrG4GShaHVP,https://api.spotify.com/v1/audio-analysis/3Dah4SWoWwekrG4GShaHVP,189307,4,From The Garden (feat. Lil Uzi Vert),Isaiah Rashad,Lewis
0.711,0.611,1,-5.453,1,0.329,0.00575,0,0.231,0.144,134.14,audio_features,7Bpx2vsWfQFBACRz4h3IqH,spotify:track:7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/tracks/7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/audio-analysis/7Bpx2vsWfQFBACRz4h3IqH,252070,4,family ties (with Kendrick Lamar),Baby Keem,Lewis
0.764,0.422,0,-7.265,0,0.119,0.0409,0,0.152,0.268,82.986,audio_features,2ZUJsR8HEktit58X6FuPQM,spotify:track:2ZUJsR8HEktit58X6FuPQM,https://api.spotify.com/v1/tracks/2ZUJsR8HEktit58X6FuPQM,https://api.spotify.com/v1/audio-analysis/2ZUJsR8HEktit58X6FuPQM,145301,4,Heaven and Hell,Kanye West,Lewis
0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-5,0.272,0.254,162.351,audio_features,2Rd4eJ4KwXQQn2sMSToyUM,spotify:track:2Rd4eJ4KwXQQn2sMSToyUM,https://api.spotify.com/v1/tracks/2Rd4eJ4KwXQQn2sMSToyUM,https://api.spotify.com/v1/audio-analysis/2Rd4eJ4KwXQQn2sMSToyUM,156091,4,Moon,Kanye West,Lewis
0.738,0.471,11,-9.208,0,0.402,0.319,1.28e-6,0.13,0.283,107.98,audio_features,4VYEnxm7lmtG5sEEbcmORB,spotify:track:4VYEnxm7lmtG5sEEbcmORB,https://api.spotify.com/v1/tracks/4VYEnxm7lmtG5sEEbcmORB,https://api.spotify.com/v1/audio-analysis/4VYEnxm7lmtG5sEEbcmORB,204630,5,Ok Ok,Kanye West,Lewis
0.458,0.571,4,-6.739,1,0.0949,0.535,3.05e-4,0.0846,0.586,110.013,audio_features,42ZrMq4BKsWDrrbMnMRYaK,spotify:track:42ZrMq4BKsWDrrbMnMRYaK,https://api.spotify.com/v1/tracks/42ZrMq4BKsWDrrbMnMRYaK,https://api.spotify.com/v1/audio-analysis/42ZrMq4BKsWDrrbMnMRYaK,297000,4,Jail,Kanye West,Lewis
0.325,0.311,10,-7.481,1,0.0442,0.289,6.74e-5,0.11,0.0789,92.744,audio_features,1dPNJDYuW9QAtkOpK3eBvO,spotify:track:1dPNJDYuW9QAtkOpK3eBvO,https://api.spotify.com/v1/tracks/1dPNJDYuW9QAtkOpK3eBvO,https://api.spotify.com/v1/audio-analysis/1dPNJDYuW9QAtkOpK3eBvO,333462,3,God Breathed,Kanye West,Lewis
0.546,0.64,8,-5.582,1,0.37,0.0438,0,0.137,0.63,137.728,audio_features,2gbMPBrBVj3CuNTLp2dHYs,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/tracks/2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/audio-analysis/2gbMPBrBVj3CuNTLp2dHYs,339250,4,Off The Grid,Kanye West,Lewis
0.587,0.561,0,-6.569,1,0.146,0.0466,0,0.109,0.351,80.009,audio_features,0RbW8kWozrVSIGb4V13o0o,spotify:track:0RbW8kWozrVSIGb4V13o0o,https://api.spotify.com/v1/tracks/0RbW8kWozrVSIGb4V13o0o,https://api.spotify.com/v1/audio-analysis/0RbW8kWozrVSIGb4V13o0o,243187,4,Hurricane,Kanye West,Lewis
0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-5,0.258,0.212,118.029,audio_features,0Zm7NKJgoKY6ZWwtoEUILK,spotify:track:0Zm7NKJgoKY6ZWwtoEUILK,https://api.spotify.com/v1/tracks/0Zm7NKJgoKY6ZWwtoEUILK,https://api.spotify.com/v1/audio-analysis/0Zm7NKJgoKY6ZWwtoEUILK,226653,4,Praise God,Kanye West,Lewis
0.531,0.648,1,-7.638,1,0.209,0.712,1.91e-4,0.0973,0.799,86.739,audio_features,2ruY7BpsZRwr6UUzLeDSk1,spotify:track:2ruY7BpsZRwr6UUzLeDSk1,https://api.spotify.com/v1/tracks/2ruY7BpsZRwr6UUzLeDSk1,https://api.spotify.com/v1/audio-analysis/2ruY7BpsZRwr6UUzLeDSk1,269413,4,Woman,Little Simz,Lewis
0.849,0.424,5,-9.579,0,0.324,0.0635,0,0.0834,0.153,145.887,audio_features,2BcMwX1MPV6ZHP4tUT9uq6,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/tracks/2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/audio-analysis/2BcMwX1MPV6ZHP4tUT9uq6,242966,4,Knife Talk (with 21 Savage ft. Project Pat),Drake,Lewis
0.803,0.597,11,-6.035,0,0.141,6.19e-4,4.5e-6,0.323,0.331,136.008,audio_features,0k1WUmIRnG3xU6fvvDVfRG,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/tracks/0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/audio-analysis/0k1WUmIRnG3xU6fvvDVfRG,257605,4,Way 2 Sexy (with Future & Young Thug),Drake,Lewis
0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,audio_features,40iJIUlhi6renaREYGeIDS,spotify:track:40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/tracks/40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/audio-analysis/40iJIUlhi6renaREYGeIDS,291175,4,Fair Trade (with Travis Scott),Drake,Lewis
0.856,0.863,10,-4.318,0,0.057,0.0525,0,0.384,0.673,124.998,audio_features,3LuLUNgRmmgcr14dTIWH2S,spotify:track:3LuLUNgRmmgcr14dTIWH2S,https://api.spotify.com/v1/tracks/3LuLUNgRmmgcr14dTIWH2S,https://api.spotify.com/v1/audio-analysis/3LuLUNgRmmgcr14dTIWH2S,243840,4,Trampoline,Kero Kero Bonito,Lewis
0.818,0.684,6,-6.15,1,0.0755,0.0342,0,0.0788,0.968,99.92,audio_features,1hKupU6lErhg60MtF5raDV,spotify:track:1hKupU6lErhg60MtF5raDV,https://api.spotify.com/v1/tracks/1hKupU6lErhg60MtF5raDV,https://api.spotify.com/v1/audio-analysis/1hKupU6lErhg60MtF5raDV,165225,4,Park Song,Kero Kero Bonito,Lewis
0.888,0.575,9,-4.774,1,0.071,0.206,0,0.0618,0.619,104.981,audio_features,1Vlpm2PxaUWG5UjfC0jBVi,spotify:track:1Vlpm2PxaUWG5UjfC0jBVi,https://api.spotify.com/v1/tracks/1Vlpm2PxaUWG5UjfC0jBVi,https://api.spotify.com/v1/audio-analysis/1Vlpm2PxaUWG5UjfC0jBVi,156143,4,Babies (Are so Strange),Kero Kero Bonito,Lewis
0.895,0.756,6,-9.161,0,0.127,0.141,2.82e-4,0.0525,0.925,91.821,audio_features,3Ji82dhyFu4vZdzsNV3YjG,spotify:track:3Ji82dhyFu4vZdzsNV3YjG,https://api.spotify.com/v1/tracks/3Ji82dhyFu4vZdzsNV3YjG,https://api.spotify.com/v1/audio-analysis/3Ji82dhyFu4vZdzsNV3YjG,293773,4,Lobster & Scrimp (feat. JAY-Z),Timbaland,Lewis
